Pixel,Group03_WhiteNorm,Group10_WhiteNorm,Difference_A_minus_B
21,0.934849300821154,0.964306490453952,-0.0294571896327983
21.1666283718579,0.934827920133607,0.964301859121656,-0.0294739389880492
21.3332567437158,0.934806389631845,0.964297197292865,-0.0294908076610199
21.4998851155737,0.934784716983503,0.964292506616871,-0.0295077896333688
21.6665134874316,0.934762909856216,0.964287788742969,-0.0295248788867531
21.8331418592896,0.934740975917619,0.964283045320451,-0.0295420694028317
21.9997702311475,0.934718922835348,0.96427827799861,-0.0295593551632619
22.1663986030054,0.934696758277038,0.964273488426741,-0.0295767301497021
22.3330269748633,0.934674489910325,0.964268678254135,-0.02959418834381
22.4996553467212,0.934652125402843,0.964263849130087,-0.0296117237272435
22.6662837185791,0.934629672422228,0.964259002703889,-0.0296293302816608
22.832912090437,0.934607138636116,0.964254140624835,-0.0296470019887196
22.9995404622949,0.93458453171214,0.964249264542219,-0.0296647328300785
23.1661688341528,0.934561859317938,0.964244376105333,-0.0296825167873942
23.3327972060108,0.934539129121144,0.96423947696347,-0.0297003478423266
23.4994255778687,0.934516348789392,0.964234568765924,-0.0297182199765319
23.6660539497266,0.93449352599032,0.964229653161989,-0.0297361271716683
23.8326823215845,0.934470668391562,0.964224731800956,-0.029754063409394
23.9993106934424,0.934447783660753,0.964219806332121,-0.0297720226713678
24.1659390653003,0.934424879465528,0.964214878404774,-0.0297899989392458
24.3325674371582,0.934401963473523,0.964209949668212,-0.0298079861946886
24.4991958090161,0.934379043352373,0.964205021771725,-0.0298259784193522
24.665824180874,0.934356126769714,0.964200096364608,-0.0298439695948939
24.832452552732,0.934333221393181,0.964195175096154,-0.0298619537029734
24.9990809245899,0.934310334890407,0.964190259615656,-0.0298799247252491
25.1657092964478,0.934287474929031,0.964185351572408,-0.0298978766433775
25.3323376683057,0.934264649176686,0.964180452615702,-0.0299158034390158
25.4989660401636,0.934241865301008,0.964175564394832,-0.0299336990938244
25.6655944120215,0.934219130969631,0.964170688559091,-0.0299515575894593
25.8322227838794,0.934196453850193,0.964165826757772,-0.0299693729075793
25.9988511557373,0.934173841610327,0.964160980640169,-0.0299871390298426
