Pixel,Group06_WhiteNorm,Group08_WhiteNorm,Difference_A_minus_B
21,0.923915992288532,0.89008210613189,0.033833886156643
21.1666283718579,0.923911183864665,0.890084091420839,0.0338270924438255
21.3332567437158,0.923906339451758,0.890086114069086,0.0338202253826726
21.4998851155737,0.923901460796502,0.890088173314922,0.0338132874815799
21.6665134874316,0.923896549645582,0.89009026839664,0.0338062812489422
21.8331418592896,0.923891607745688,0.890092398552533,0.0337992091931555
21.9997702311475,0.923886636843508,0.890094563020893,0.0337920738226147
22.1663986030054,0.923881638685728,0.890096761040013,0.033784877645715
22.3330269748633,0.923876615019038,0.890098991848186,0.0337776231708523
22.4996553467212,0.923871567590125,0.890101254683704,0.033770312906421
22.6662837185791,0.923866498145677,0.89010354878486,0.0337629493608169
22.832912090437,0.923861408432383,0.890105873389947,0.0337555350424362
22.9995404622949,0.923856300196929,0.890108227737257,0.0337480724596726
23.1661688341528,0.923851175186005,0.890110611065082,0.0337405641209224
23.3327972060108,0.923846035146297,0.890113022611716,0.0337330125345807
23.4994255778687,0.923840881824494,0.890115461615452,0.0337254202090425
23.6660539497266,0.923835716967284,0.890117927314581,0.0337177896527034
23.8326823215845,0.923830542321355,0.890120418947396,0.0337101233739591
23.9993106934424,0.923825359633395,0.89012293575219,0.0337024238812044
24.1659390653003,0.923820170650091,0.890125476967257,0.0336946936828345
24.3325674371582,0.923814977118132,0.890128041830887,0.0336869352872454
24.4991958090161,0.923809780784206,0.890130629581374,0.0336791512028315
24.665824180874,0.923804583395,0.890133239457011,0.0336713439379888
24.832452552732,0.923799386697202,0.89013587069609,0.0336635160011119
24.9990809245899,0.923794192437501,0.890138522536904,0.0336556699005967
25.1657092964478,0.923789002362585,0.890141194217746,0.0336478081448388
25.3323376683057,0.92378381821914,0.890143884976907,0.0336399332422328
25.4989660401636,0.923778641753856,0.890146594052681,0.0336320477011745
25.6655944120215,0.923773474713421,0.890149320683362,0.0336241540300591
25.8322227838794,0.923768318844521,0.890152064107239,0.0336162547372818
25.9988511557373,0.923763175893846,0.890154823562608,0.0336083523312377
26.1654795275952,0.923757934591961,0.890157644593751,0.0336002899982102
26.3321078994531,0.923752740655777,0.890160468001388,0.0335922726543888
26.4987362713111,0.923747603938141,0.890163289478449,0.0335843144596921
26.665364643169,0.923742534285297,0.890166104385744,0.0335764298995525
26.8319930150269,0.923737542149338,0.89016890803598,0.0335686341133575
26.9986213868848,0.923732637971804,0.89017169540731,0.0335609425644937
27.1652497587427,0.923727757698817,0.890174493989872,0.0335532637089443
27.3318781306006,0.923722901321937,0.890177303759778,0.0335455975621591
27.4985065024585,0.923718068809461,0.890180124705756,0.0335379441037051
27.6651348743164,0.92371326012598,0.890182956816652,0.0335303033093278
27.8317632461743,0.923708475234807,0.890185800080076,0.0335226751547305
27.9983916180323,0.923703714100391,0.890188654481039,0.0335150596193526
28.1650199898902,0.923698976712803,0.890191519991306,0.0335074567214975
28.3316483617481,0.92369426306549,0.890194396584533,0.0334998664809572
28.498276733606,0.923689573126506,0.89019728424915,0.0334922888773564
28.6649051054639,0.92368490686008,0.890200182973725,0.033484723886355
28.8315334773218,0.923680264229092,0.890203092745661,0.0334771714834309
28.9981618491797,0.923675645197535,0.890206013549874,0.0334696316476613
29.1647902210376,0.923671049755485,0.890208945358489,0.0334621043969954
29.3314185928955,0.923666477896682,0.890211888145342,0.0334545897513395
29.4980469647535,0.923661929588938,0.890214841898577,0.0334470876903606
29.6646753366114,0.923657404796116,0.890217806606503,0.033439598189613
29.8313037084693,0.923652903480657,0.890220782256325,0.0334321212243323
29.9979320803272,0.923648425606084,0.890223768832868,0.0334246567732157
30.1645604521851,0.923643971162491,0.890226766308596,0.0334172048538959
30.331188824043,0.923639540143948,0.89022977465751,0.0334097654864374
30.4978171959009,0.92363513251803,0.890232793867493,0.0334023386505372
30.6644455677588,0.923630748248231,0.890235823926605,0.0333949243216257
30.8310739396167,0.923626387296535,0.890238864821865,0.0333875224746707
30.9977023114747,0.923622049625988,0.890241916538009,0.0333801330879796
31.1643306833326,0.923617735226717,0.890244979047816,0.0333727561789012
31.3309590551905,0.923613444093155,0.890248052325454,0.0333653917677018
31.4975874270484,0.923609176192649,0.890251136358551,0.0333580398340985
31.6642157989063,0.923604931488316,0.890254231134937,0.0333507003533794
31.8308441707642,0.923600709941677,0.890257336641451,0.0333433733002264
31.9974725426221,0.923596511515274,0.890260452862744,0.0333360586525304
32.16410091448,0.923592336199293,0.890263579771895,0.033328756427398
32.3307292863379,0.923588183988567,0.890266717343224,0.0333214666453423
32.4973576581959,0.923584054850219,0.890269865564127,0.0333141892860911
32.6639860300538,0.923579948746985,0.890273024422212,0.0333069243247732
32.8306144019117,0.923575865639907,0.890276193904148,0.033299671735759
32.9972427737696,0.923571805491008,0.890279373994504,0.0332924314965036
33.1638711456275,0.923567768290546,0.890282564666641,0.0332852036239046
33.3304995174854,0.923563754033801,0.890285765895028,0.033277988138773
33.4971278893433,0.923559762687679,0.890288977666838,0.0332707850208415
33.6637562612012,0.923555794214527,0.890292199969471,0.0332635942450562
33.8303846330591,0.92355184857489,0.890295432789434,0.0332564157854552
33.9970130049171,0.923547925730251,0.890298676111217,0.0332492496190335
34.163641376775,0.923544025670961,0.890301929908448,0.0332420957625126
34.3302697486329,0.923540148392795,0.890305194155738,0.0332349542370568
34.4968981204908,0.923536293862447,0.890308468840052,0.0332278250223949
34.6635264923487,0.923532462041866,0.890311753948591,0.0332207080932747
34.8301548642066,0.923528652891082,0.89031504946771,0.0332136034233729
34.9967832360645,0.923524866371018,0.89031835538182,0.0332065109891986
35.1634116079224,0.923521102472134,0.890321671664802,0.0331994308073318
35.3300399797803,0.923517361190753,0.890324998291407,0.0331923628993458
35.4966683516382,0.923513642493364,0.8903283352484,0.0331853072449639
35.6632967234962,0.923509946341511,0.890331682522798,0.0331782638187136
35.8299250953541,0.923506272694689,0.890335040100805,0.0331712325938841
35.996553467212,0.923502621513225,0.890338407966761,0.0331642135464637
36.1631818390699,0.923498992787717,0.890341786094788,0.0331572066929293
36.3298102109278,0.923495386515094,0.890345174459768,0.0331502120553266
36.4964385827857,0.923491802661648,0.890348573048281,0.0331432296133671
36.6630669546436,0.923488241188504,0.890351981847164,0.0331362593413399
36.8296953265015,0.923484702054598,0.890355400842484,0.033129301212114
36.9963236983594,0.923481185219633,0.890358830018509,0.0331223552011235
37.1629520702174,0.923477690674366,0.89036226934959,0.033115421324777
37.3295804420753,0.923474218416397,0.890365718810737,0.0331084996056596
37.4962088139332,0.923470768411827,0.890369178388355,0.0331015900234719
37.6628371857911,0.923467340621355,0.890372648069111,0.0330946925522442
37.829465557649,0.923463935003328,0.89037612783894,0.0330878071643875
37.9960939295069,0.923460551516785,0.890379617682042,0.0330809338347433
38.1627223013648,0.923457190152673,0.890383117572985,0.0330740725796876
38.3293506732227,0.923453850909329,0.890386627486906,0.0330672234224225
38.4959790450806,0.923450533752681,0.890390147410041,0.0330603863426395
38.6626074169386,0.92344723864298,0.890393677328899,0.033053561314081
38.8292357887965,0.923443965537956,0.890397217229287,0.0330467483086684
38.9958641606544,0.923440714395941,0.890400767095341,0.0330399473006006
39.1624925325123,0.923437485208098,0.890404326901836,0.0330331583062614
39.3291209043702,0.923434277973584,0.890407896624032,0.0330263813495524
39.4957492762281,0.923431092658163,0.890411476248006,0.0330196164101572
39.662377648086,0.923427929221627,0.890415065760115,0.0330128634615122
39.8290060199439,0.923424787621047,0.890418665146047,0.0330061224749996
39.9956343918018,0.923421667813999,0.890422274389874,0.0329993934241249
40.1622627636598,0.923418569791893,0.890425893466574,0.0329926763253193
40.3288911355177,0.923415493554801,0.890429522351521,0.0329859712032804
40.4955195073756,0.923412439068331,0.890433161030644,0.0329792780376871
40.6621478792335,0.923409406291797,0.890436809490155,0.032972596801642
40.8287762510914,0.923406395181573,0.890440467715631,0.0329659274659415
40.9954046229493,0.923403405694418,0.890444135691081,0.0329592700033374
41.1620329948072,0.923400437822024,0.890447813391676,0.0329526244303483
41.3286613666651,0.923397491565478,0.890451500792904,0.0329459907725733
41.495289738523,0.923394566890252,0.890455197880554,0.0329393690096983
41.661918110381,0.923391663755161,0.890458904640702,0.0329327591144591
41.8285464822389,0.923388782115828,0.890462621058813,0.0329261610570144
41.9951748540968,0.92338592192813,0.890466347118842,0.0329195748092875
42.1618032259547,0.923383083184075,0.890470082796143,0.032913000387932
42.3284315978126,0.923380265885887,0.890473828066318,0.0329064378195696
42.4950599696705,0.923377469998922,0.890477582915018,0.0328998870839035
42.6616883415284,0.923374695481465,0.890481347328193,0.0328933481532726
42.8283167133863,0.923371942288334,0.890485121291204,0.0328868209971298
42.9949450852442,0.923369210374443,0.890488904787951,0.0328803055864916
43.1615734571022,0.923366499732159,0.890492697793967,0.0328738019381917
43.3282018289601,0.923363810364977,0.890496500284961,0.0328673100800155
43.494830200818,0.923361142238158,0.890500312246461,0.032860829991697
43.6614585726759,0.923358495309433,0.89050413366429,0.0328543616451433
43.8280869445338,0.923355869532744,0.890507964523713,0.0328479050090311
43.9947153163917,0.923353264861944,0.89051180480858,0.0328414600533644
44.1613436882496,0.92335068128981,0.890515654494593,0.0328350267952167
44.3279720601075,0.923348118821263,0.890519513557568,0.0328286052636949
44.4946004319654,0.923345577421499,0.890523381982913,0.0328221954385861
44.6612288038233,0.923343057047661,0.890527259756336,0.0328157972913248
44.8278571756813,0.92334055765273,0.890531146863009,0.0328094107897215
44.9944855475392,0.923338079189391,0.890535043286732,0.0328030359026583
45.1611139193971,0.923335621650873,0.890538949003374,0.0327966726474986
45.327742291255,0.923333185043718,0.890542863988854,0.0327903210548645
45.4943706631129,0.923330769333089,0.890546788228468,0.0327839811046217
45.6609990349708,0.923328374475499,0.890550721707812,0.0327776527676868
45.8276274068287,0.923326000422875,0.890554664411972,0.0327713360109035
45.9942557786866,0.923323647126588,0.890558616324701,0.0327650308018866
46.1608841505445,0.923321314580388,0.890562577422029,0.0327587371583598
46.3275125224025,0.923319002792654,0.890566547679975,0.032752455112679
46.4941408942604,0.923316711728558,0.890570527083729,0.0327461846448293
46.6607692661183,0.923314441343936,0.890574515618785,0.0327399257251517
46.8273976379762,0.923312191589545,0.890578513270142,0.032733678319403
46.9940260098341,0.923309962415275,0.890582520021514,0.0327274423937611
47.160654381692,0.923307753815461,0.890586535849081,0.0327212179663796
47.3272827535499,0.923305565800585,0.890590560728966,0.0327150050716185
47.4939111254078,0.923303398335886,0.890594594646257,0.0327088036896293
47.6605394972658,0.923301251376466,0.890598637586349,0.0327026137901164
47.8271678691237,0.923299124871763,0.890602689534163,0.0326964353375998
47.9937962409816,0.923297018769982,0.890606750473371,0.0326902682966107
48.1604246128395,0.923294933066124,0.890610820380306,0.0326841126858179
48.3270529846974,0.923292867773096,0.890614899231185,0.0326779685419105
48.4936813565553,0.923290822856271,0.890618987011005,0.0326718358452657
48.6603097284132,0.923288798269947,0.890623083705066,0.0326657145648813
48.8269381002711,0.92328679396207,0.890627189298215,0.0326596046638556
48.993566472129,0.9232848098789,0.890631303774086,0.0326535061048141
49.160194843987,0.923282846016193,0.890635427109156,0.0326474189070374
49.3268232158449,0.923280902389684,0.890639559279743,0.0326413431099407
49.4934515877028,0.92327897896497,0.890643700270751,0.0326352786942183
49.6600799595607,0.923277075695459,0.890647850067393,0.0326292256280657
49.8267083314186,0.923275192527381,0.890652008654446,0.0326231838729355
49.9933367032765,0.923273329404723,0.890656176015509,0.0326171533892146
50.1599650751344,0.923271486324111,0.8906603521272,0.0326111341969112
50.3265934469923,0.923269663304604,0.890664536965932,0.0326051263386717
50.4932218188502,0.923267860312143,0.890668730516526,0.0325991297956172
50.6598501907081,0.923266077299143,0.890672932764111,0.0325931445350323
50.8264785625661,0.92326431420983,0.890677143693398,0.032587170516432
50.993106934424,0.923262570985496,0.890681363287954,0.0325812076975425
51.1597353062819,0.923260847623772,0.890685591524534,0.0325752560992375
51.3263636781398,0.923259144147683,0.890689828379646,0.0325693157680365
51.4929920499977,0.923257460523677,0.890694073838031,0.032563386685646
51.6596204218556,0.923255796703038,0.890698327884741,0.0325574688182969
51.8262487937135,0.923254152627612,0.890702590504423,0.032551562123189
51.9928771655714,0.923252528235444,0.890706861680616,0.0325456665548285
52.1595055374293,0.923250923525336,0.890711141390207,0.0325397821351291
52.3261339092873,0.923249338525128,0.890715429609799,0.0325339089153294
52.4927622811452,0.923247773201991,0.890719726324057,0.0325280468779341
52.6593906530031,0.9232462275059,0.89072403151796,0.0325221959879405
52.826019024861,0.923244701375822,0.890728345176097,0.0325163561997247
52.9926473967189,0.923243194745796,0.89073266728198,0.0325105274638169
53.1592757685768,0.923241707616027,0.890736997812625,0.0325047098034011
53.3259041404347,0.9232402400203,0.890741336744729,0.032498903275571
53.4925325122926,0.923238791926828,0.890745684062887,0.0324931078639406
53.6591608841505,0.92323736328403,0.890750039752007,0.0324873235320228
53.8257892560085,0.923235954027296,0.890754403796626,0.0324815502306697
53.9924176278664,0.923234564085611,0.890758776180227,0.0324757879053837
54.1590459997243,0.923233193460886,0.89076315687996,0.032470036580926
54.3256743715822,0.923231842194454,0.890767545872607,0.0324642963218468
54.4923027434401,0.923230510256016,0.890771943142701,0.0324585671133154
54.658931115298,0.923229197592092,0.890776348675084,0.0324528489170075
54.8255594871559,0.923227904133484,0.890780762454242,0.0324471416792422
54.9921878590138,0.923226629802601,0.890785184463637,0.0324414453389638
55.1588162308717,0.923225374603506,0.890789614680541,0.0324357599229647
55.3254446027297,0.923224138587423,0.890794053081829,0.0324300855055939
55.4920729745876,0.923222921726227,0.890798499651972,0.032424422074255
55.6587013464455,0.923221723964002,0.890802954375752,0.0324187695882501
55.8253297183034,0.923220545225433,0.890807417237605,0.0324131279878275
55.9919580901613,0.923219385424018,0.890811888220975,0.0324074972030437
56.1585864620192,0.923218244566701,0.890816367303256,0.0324018772634448
56.3252148338771,0.923217122718236,0.890820854461412,0.0323962682568243
56.491843205735,0.923216019853751,0.890825349679857,0.0323906701738944
56.6584715775929,0.923214935914015,0.890829852943316,0.0323850829706992
56.8250999494509,0.923213870815089,0.890834364236183,0.0323795065789056
56.9917283213088,0.923212824457753,0.890838883541882,0.0323739409158715
57.1583566931667,0.923211796853133,0.890843410837927,0.0323683860152062
57.3249850650246,0.92321078808569,0.890847946101372,0.0323628419843179
57.4916134368825,0.923209798135609,0.890852489316577,0.0323573088190324
57.6582418087404,0.923208826938695,0.890857040468215,0.0323517864704798
57.8248701805983,0.923207874397846,0.890861599540638,0.0323462748572082
57.9914985524562,0.923206940394272,0.890866166517255,0.0323407738770169
58.1581269243141,0.923206024946135,0.890870741375698,0.0323352835704371
58.3247552961721,0.92320512816943,0.890875324093109,0.032329804076321
58.49138366803,0.923204250052677,0.890879914653798,0.032324335398879
58.6580120398879,0.923203390522983,0.89088451304239,0.0323188774805928
58.8246404117458,0.923202549460505,0.8908891192432,0.0323134302173049
58.9912687836037,0.923201726712545,0.890893733239621,0.0323079934729237
59.1578971554616,0.923200922312811,0.890898355009403,0.032302567303408
59.3245255273195,0.923200136436896,0.890902984529775,0.0322971519071209
59.4911538991774,0.923199369088165,0.890907621785002,0.0322917473031631
59.6577822710353,0.92319862017342,0.890912266759662,0.0322863534137584
59.8244106428932,0.923197889523312,0.890916919438035,0.0322809700852772
59.9910390147512,0.923197176912191,0.890921579803506,0.0322755971086851
60.1576673866091,0.923196482440993,0.890926247833937,0.0322702346070564
60.324295758467,0.923195806457629,0.890930923506642,0.0322648829509876
60.4909241303249,0.923195148990594,0.890935606805847,0.0322595421847468
60.6575525021828,0.92319450984932,0.890940297716087,0.0322542121332325
60.8241808740407,0.923193888665077,0.89094499622161,0.0322488924434664
60.9908092458986,0.923193284930617,0.890949702305793,0.0322435826248241
61.1574376177565,0.923192698532899,0.890954415946609,0.0322382825862899
61.3240659896144,0.923192129900645,0.89095913712146,0.0322329927791855
61.4906943614724,0.923191578970099,0.890963865814531,0.0322277131555674
61.6573227333303,0.923191046154556,0.890968602010321,0.0322224441442346
61.8239511051882,0.923190531817634,0.890973345693048,0.0322171861245862
61.9905794770461,0.923190036279373,0.890978096846083,0.0322119394332899
62.157207848904,0.923189559822444,0.890982855447507,0.0322067043749363
62.3238362207619,0.923189101741748,0.89098762147481,0.0322014802669376
62.4904645926198,0.923188661123388,0.890992394912144,0.0321962662112447
62.6570929644777,0.923188237866732,0.890997175743968,0.0321910621227641
62.8237213363356,0.923187832118612,0.891001963954478,0.0321858681641345
62.9903497081936,0.923187444240483,0.891006759527037,0.0321806847134463
63.1569780800515,0.923187074360471,0.891011562439838,0.0321755119206329
63.3236064519094,0.923186722157434,0.891016372670455,0.0321703494869791
63.4902348237673,0.92318638739983,0.891021190203009,0.0321651971968216
63.6568631956252,0.92318607001185,0.891026015021925,0.032160054989925
63.8234915674831,0.923185770058277,0.891030847111378,0.0321549229468994
63.990119939341,0.923185487729939,0.891035686454727,0.0321498012752118
64.1567483111989,0.923185223100167,0.891040533030273,0.0321446900698935
64.3233766830568,0.923184975973279,0.891045386815676,0.032139589157603
64.4900050549147,0.923184746175674,0.891050247795025,0.0321344983806495
64.6566334267727,0.923184533639496,0.891055115952721,0.032129417686775
64.8232617986306,0.923184338395685,0.891059991272913,0.0321243471227715
64.9898901704885,0.923184160567387,0.891064873738965,0.0321192868284212
65.1565185423464,0.923184000211667,0.89106976332928,0.0321142368823869
65.3231469142043,0.923183857186167,0.891074660021604,0.0321091971645626
65.4897752860622,0.923183731334223,0.891079563800002,0.0321041675342216
65.6564036579201,0.923183622585554,0.891084474648845,0.0320991479367086
65.823032029778,0.923183530953497,0.891089392552269,0.0320941384012281
65.9896604016359,0.923183456532473,0.891094317493636,0.0320891390388365
66.1562887734939,0.923183399381994,0.891099249451455,0.0320841499305384
66.3229171453518,0.923183359389991,0.891104188403556,0.0320791709864351
66.4895455172097,0.92318333640134,0.891109134333981,0.0320742020673593
66.6561738890676,0.923183330339439,0.89111408722708,0.0320692431123589
66.8228022609255,0.923183341206522,0.891119047066971,0.0320642941395501
66.9894306327834,0.923183369084092,0.891124013837022,0.0320593552470698
67.1560590046413,0.923183414043053,0.891128987515842,0.0320544265272106
67.3226873764992,0.923183475991339,0.891133968081349,0.0320495079099903
67.4893157483571,0.923183554764221,0.891138955517563,0.0320445992466579
67.6559441202151,0.923183650274935,0.891143949808814,0.0320397004661209
67.822572492073,0.923183762517967,0.891148950939208,0.0320348115787594
67.9892008639309,0.923183891572374,0.891153958892116,0.0320299326802576
68.1558292357888,0.923184037530395,0.891158973646253,0.0320250638841419
68.3224576076467,0.923184200314018,0.891163995179617,0.0320202051344007
68.4890859795046,0.92318437973449,0.891169023476215,0.0320153562582747
68.6557143513625,0.923184575688496,0.891174058520356,0.0320105171681401
68.8223427232204,0.923184788165207,0.891179100296138,0.0320056878690692
68.9889710950783,0.923185017253275,0.891184148786938,0.0320008684663373
69.1555994669363,0.92318526308441,0.891189203971572,0.0319960591128384
